img,is_face,coefficient
35332.jpeg,0,0.0
35333.jpeg,1,0.9977
35334.jpeg,1,0.9986
35335.jpeg,1,0.9996
35337.jpeg,1,0.9696
3534.jpeg,1,0.9987
35340.jpeg,1,0.9999
35342.jpeg,1,0.9987
35343.jpeg,0,0.0
35344.jpeg,1,0.8218
35345.jpeg,1,0.9998
35346.jpeg,1,0.9932
35347.jpeg,1,0.9831
35348.jpeg,0,0.0
35349.jpeg,0,0.0
3535.jpeg,1,0.9871
35350.jpeg,1,0.9980
35351.jpeg,1,0.9997
35352.jpeg,1,0.9977
35353.jpeg,1,0.9943
35354.jpeg,1,0.9990
35355.jpeg,1,0.9988
35356.jpeg,1,0.9996
35358.jpeg,0,0.0
35359.jpeg,1,0.9969
3536.jpeg,1,0.9860
35360.jpeg,0,0.0
35361.jpeg,1,0.9996
35362.jpeg,1,0.9998
35363.jpeg,1,0.9998
35364.jpeg,1,0.9995
35365.jpeg,0,0.0
35366.jpeg,1,0.9942
35367.jpeg,1,0.9984
35368.jpeg,1,0.9997
35369.jpeg,1,0.9998
3537.jpeg,1,0.9991
35373.jpeg,1,0.9967
35376.jpeg,1,0.9998
35377.jpeg,0,0.0
35378.jpeg,1,0.9357
3538.jpeg,0,0.0
35380.jpeg,0,0.0
35381.jpeg,1,0.9926
35382.jpeg,1,0.9997
35383.jpeg,1,0.9978
35384.jpeg,1,0.9998
35385.jpeg,0,0.0
35386.jpeg,1,0.9946
35387.jpeg,1,0.9999
35388.jpeg,0,0.0
3539.jpeg,0,0.0
35391.jpeg,1,0.6903
35392.jpeg,1,0.9776
35393.jpeg,1,0.9962
35394.jpeg,1,0.9994
35397.jpeg,1,0.9996
35398.jpeg,0,0.0
35399.jpeg,1,0.9955
354.jpeg,0,0.0
35400.jpeg,1,0.9948
35401.jpeg,1,0.9985
35402.jpeg,1,0.9978
35403.jpeg,1,0.9999
35404.jpeg,1,0.9343
35405.jpeg,1,0.9591
35406.jpeg,1,0.9997
35408.jpeg,0,0.0
3541.jpeg,1,0.9579
35410.jpeg,1,0.9980
35411.jpeg,0,0.0
35413.jpeg,1,0.9947
35415.jpeg,1,0.9567
35416.jpeg,1,0.9991
35417.jpeg,0,0.0
35418.jpeg,1,0.9987
35419.jpeg,1,0.9953
3542.jpeg,1,0.9999
35420.jpeg,1,0.9771
35421.jpeg,0,0.0
35422.jpeg,1,0.9998
35424.jpeg,1,0.9968
35425.jpeg,1,0.9972
35426.jpeg,1,0.9991
35427.jpeg,1,0.7408
35428.jpeg,1,0.9998
35429.jpeg,1,0.9944
3543.jpeg,1,0.9946
35432.jpeg,1,0.9993
35433.jpeg,1,0.9913
35436.jpeg,1,0.9662
35437.jpeg,1,0.9984
35438.jpeg,1,0.9975
35439.jpeg,1,0.9956
3544.jpeg,1,0.9711
35440.jpeg,1,0.5987
35441.jpeg,1,0.9986
35442.jpeg,1,0.9983
35444.jpeg,1,0.9980
35445.jpeg,0,0.0
35446.jpeg,1,0.9958
35449.jpeg,1,0.9992
3545.jpeg,1,0.9980
35450.jpeg,1,0.9987
35451.jpeg,1,0.9968
35452.jpeg,1,0.9690
35453.jpeg,1,0.9992
35454.jpeg,1,0.9906
35455.jpeg,1,0.7810
35457.jpeg,0,0.0
35459.jpeg,1,0.9990
3546.jpeg,1,0.9950
35460.jpeg,0,0.0
35461.jpeg,1,0.9989
35462.jpeg,1,0.9995
35463.jpeg,1,0.9954
35464.jpeg,1,0.9989
35465.jpeg,1,0.9939
35466.jpeg,1,0.9983
35467.jpeg,1,0.9971
35469.jpeg,1,0.9995
3547.jpeg,1,0.9979
35472.jpeg,1,0.9816
35473.jpeg,1,0.9956
35476.jpeg,0,0.0
35477.jpeg,1,0.9997
35478.jpeg,1,0.9997
35479.jpeg,1,0.9998
3548.jpeg,1,0.8802
35480.jpeg,1,0.9936
35481.jpeg,1,0.9993
35482.jpeg,0,0.0
35483.jpeg,1,0.9997
35484.jpeg,1,0.9998
35485.jpeg,1,0.9995
35486.jpeg,1,0.9973
35487.jpeg,1,0.9993
35488.jpeg,1,0.9893
35489.jpeg,1,0.9534
3549.jpeg,1,0.9999
35491.jpeg,1,0.9999
35492.jpeg,1,0.9932
35493.jpeg,1,0.9987
35494.jpeg,1,0.9920
35495.jpeg,1,0.9996
35496.jpeg,1,0.9621
35497.jpeg,1,0.9977
355.jpeg,1,0.9890
3550.jpeg,1,0.5791
35500.jpeg,1,0.9997
35501.jpeg,1,0.9844
35502.jpeg,1,0.9951
35503.jpeg,0,0.0
35504.jpeg,1,0.9961
35505.jpeg,1,0.9939
35506.jpeg,1,0.9994
35507.jpeg,1,0.9935
35508.jpeg,1,0.9991
35509.jpeg,0,0.0
3551.jpeg,1,0.9900
35511.jpeg,0,0.0
35512.jpeg,0,0.0
35515.jpeg,1,0.9955
35516.jpeg,1,0.9952
35517.jpeg,1,0.9932
35518.jpeg,1,0.9958
35519.jpeg,1,0.9997
3552.jpeg,1,0.9767
35521.jpeg,1,0.9805
35522.jpeg,1,0.9991
35523.jpeg,1,0.9995
35524.jpeg,1,0.9914
35526.jpeg,1,0.9998
35527.jpeg,1,0.9994
35528.jpeg,1,0.9996
35529.jpeg,1,0.9998
35531.jpeg,1,0.9979
35532.jpeg,1,0.9956
35533.jpeg,1,0.9994
35535.jpeg,1,0.9976
35536.jpeg,1,0.9992
35538.jpeg,1,0.9970
35539.jpeg,1,0.9964
35540.jpeg,1,0.9836
35541.jpeg,1,0.9993
35542.jpeg,1,0.9998
35543.jpeg,1,0.9992
35544.jpeg,1,0.9981
35545.jpeg,1,0.9994
35546.jpeg,1,0.9998
35547.jpeg,1,0.9907
35548.jpeg,0,0.0
35549.jpeg,1,0.9960
35550.jpeg,1,0.9983
35551.jpeg,1,0.9980
35553.jpeg,0,0.0
35554.jpeg,1,0.9995
35555.jpeg,0,0.0
35556.jpeg,1,0.9971
35557.jpeg,1,0.9941
35558.jpeg,1,0.9958
35559.jpeg,1,0.9560
3556.jpeg,0,0.0
35560.jpeg,1,0.9976
35561.jpeg,1,0.9990
35562.jpeg,1,0.9987
35563.jpeg,1,0.9998
35564.jpeg,1,0.9999
35565.jpeg,1,0.9996
35566.jpeg,1,0.9997
35568.jpeg,1,0.9887
35569.jpeg,0,0.0
3557.jpeg,1,0.9986
35570.jpeg,1,0.9968
35572.jpeg,1,0.9950
35573.jpeg,0,0.0
35576.jpeg,1,0.9994
35577.jpeg,1,0.9999
35578.jpeg,1,0.9902
35579.jpeg,1,0.9993
35580.jpeg,1,0.9995
35581.jpeg,1,0.9993
35582.jpeg,1,0.9171
35583.jpeg,1,0.9970
35584.jpeg,1,0.9990
35587.jpeg,1,0.9999
35588.jpeg,1,0.9978
35589.jpeg,1,0.9995
3559.jpeg,0,0.0
35590.jpeg,1,0.9964
35591.jpeg,0,0.0
35592.jpeg,1,0.9856
35593.jpeg,0,0.0
35595.jpeg,1,0.9957
35597.jpeg,1,0.9986
35598.jpeg,1,0.8975
35599.jpeg,1,0.9920
356.jpeg,1,0.9984
3560.jpeg,1,0.9980
35600.jpeg,1,0.9995
35601.jpeg,1,0.9966
35602.jpeg,0,0.0
35603.jpeg,1,0.9942
35604.jpeg,1,0.9973
35605.jpeg,1,0.9946
35606.jpeg,1,0.9998
35607.jpeg,1,0.9939
35608.jpeg,1,0.9471
35609.jpeg,1,0.9994
3561.jpeg,1,0.9983
35610.jpeg,0,0.0
35611.jpeg,1,0.9217
35614.jpeg,1,0.9952
35615.jpeg,0,0.0
35616.jpeg,1,0.9989
35617.jpeg,1,0.9974
35618.jpeg,1,0.8086
35619.jpeg,1,0.9993
3562.jpeg,1,0.8385
35620.jpeg,1,0.9970
35621.jpeg,1,0.9994
35622.jpeg,1,0.9883
35623.jpeg,1,0.9970
35624.jpeg,1,0.9979
35625.jpeg,1,0.9994
35626.jpeg,1,0.8038
35627.jpeg,1,0.9954
3563.jpeg,1,0.9916
35630.jpeg,1,0.9985
35631.jpeg,1,0.9983
35632.jpeg,1,0.9983
35634.jpeg,1,0.9954
35635.jpeg,1,0.9999
35636.jpeg,1,0.9089
35637.jpeg,1,0.9989
35638.jpeg,0,0.0
35639.jpeg,1,0.9999
3564.jpeg,1,0.9999
35640.jpeg,1,0.9975
35641.jpeg,1,0.9998
35642.jpeg,1,0.9935
35643.jpeg,1,0.5998
35646.jpeg,0,0.0
35647.jpeg,1,0.9959
35648.jpeg,1,0.9998
3565.jpeg,1,0.9610
35650.jpeg,1,0.9656
35652.jpeg,1,0.9871
35653.jpeg,0,0.0
35654.jpeg,1,0.9988
35656.jpeg,0,0.0
35657.jpeg,0,0.0
35658.jpeg,1,0.9973
3566.jpeg,1,0.9995
35660.jpeg,0,0.0
35661.jpeg,1,0.9990
35663.jpeg,1,0.9990
35665.jpeg,1,0.9908
35666.jpeg,1,0.9973
35668.jpeg,1,0.9998
35669.jpeg,1,0.9997
3567.jpeg,1,0.9991
35670.jpeg,1,0.9933
35671.jpeg,1,0.9988
35672.jpeg,1,0.9994
35673.jpeg,1,0.9957
35675.jpeg,1,0.9626
35676.jpeg,1,0.9841
35677.jpeg,1,0.6277
35681.jpeg,1,0.9431
35682.jpeg,0,0.0
35683.jpeg,1,0.9999
35684.jpeg,0,0.0
35685.jpeg,1,0.9967
35686.jpeg,1,0.9996
35687.jpeg,1,0.9972
35688.jpeg,1,0.9820
35689.jpeg,1,0.9986
3569.jpeg,1,0.5617
35690.jpeg,0,0.0
35691.jpeg,1,0.9997
35692.jpeg,1,0.9713
35693.jpeg,1,0.9977
35694.jpeg,1,0.9962
35695.jpeg,1,0.9681
35696.jpeg,1,0.9991
35697.jpeg,1,0.9941
35698.jpeg,1,0.9994
35699.jpeg,1,0.9949
357.jpeg,1,0.9956
35700.jpeg,0,0.0
35701.jpeg,0,0.0
35703.jpeg,1,0.9969
35704.jpeg,0,0.0
35705.jpeg,1,0.9928
35706.jpeg,1,0.9996
35707.jpeg,1,0.9992
35708.jpeg,1,0.9991
35709.jpeg,1,0.9975
3571.jpeg,1,0.9019
35711.jpeg,1,0.9973
35712.jpeg,1,0.9737
35713.jpeg,0,0.0
35714.jpeg,1,0.9994
35716.jpeg,1,0.9264
35717.jpeg,0,0.0
35718.jpeg,0,0.0
35719.jpeg,1,0.9969
3572.jpeg,1,0.9990
35720.jpeg,1,0.9883
35722.jpeg,1,0.9998
35723.jpeg,1,0.9996
35724.jpeg,1,0.9950
35725.jpeg,1,0.9973
35726.jpeg,1,0.9950
35727.jpeg,1,0.9976
35728.jpeg,1,0.9919
35729.jpeg,1,0.9620
3573.jpeg,1,0.9974
35730.jpeg,0,0.0
35731.jpeg,1,0.9964
35732.jpeg,1,0.9977
35733.jpeg,1,0.9998
35734.jpeg,1,0.9981
35735.jpeg,1,0.9998
35736.jpeg,1,0.9975
35737.jpeg,1,0.8485
35738.jpeg,1,0.9784
3574.jpeg,1,0.9871
35740.jpeg,1,0.9989
35741.jpeg,1,0.9177
35742.jpeg,1,0.9991
35743.jpeg,0,0.0
35744.jpeg,1,0.9958
35745.jpeg,0,0.0
35747.jpeg,1,0.9994
35748.jpeg,1,0.9985
35749.jpeg,1,0.9972
35750.jpeg,1,0.9947
35751.jpeg,1,0.9912
35752.jpeg,1,0.9996
35754.jpeg,1,0.9993
35755.jpeg,1,0.9996
35757.jpeg,1,0.9997
35758.jpeg,0,0.0
35759.jpeg,1,1.0000
3576.jpeg,1,0.9941
35760.jpeg,1,0.9996
35761.jpeg,1,0.9927
35762.jpeg,1,0.9991
35764.jpeg,1,0.9998
35765.jpeg,1,0.6293
35766.jpeg,1,0.9986
35767.jpeg,1,0.9384
35768.jpeg,0,0.0
35769.jpeg,1,0.9948
3577.jpeg,1,0.9969
35770.jpeg,1,0.9962
35773.jpeg,0,0.0
35774.jpeg,1,0.9962
35775.jpeg,1,0.9968
35776.jpeg,1,0.9979
35777.jpeg,1,0.9996
35778.jpeg,1,0.9992
35779.jpeg,1,0.9996
35780.jpeg,0,0.0
35781.jpeg,1,0.9969
35782.jpeg,1,0.9979
35783.jpeg,0,0.0
35784.jpeg,1,0.9865
35785.jpeg,1,0.9999
35786.jpeg,1,0.9997
35787.jpeg,0,0.0
35788.jpeg,1,0.9994
3579.jpeg,1,0.9533
35790.jpeg,1,0.9994
35791.jpeg,1,0.9945
35792.jpeg,1,0.9971
35793.jpeg,1,0.9978
35794.jpeg,1,0.9972
35795.jpeg,0,0.0
35797.jpeg,1,0.9946
35798.jpeg,0,0.0
35799.jpeg,1,0.8202
358.jpeg,1,0.8740
3580.jpeg,1,0.9997
35800.jpeg,1,0.9963
35801.jpeg,0,0.0
35802.jpeg,1,0.8877
35803.jpeg,1,0.9955
35804.jpeg,1,0.9971
35805.jpeg,1,0.9967
35807.jpeg,0,0.0
35809.jpeg,1,0.9975
35810.jpeg,1,0.9979
35811.jpeg,1,0.9996
35812.jpeg,1,0.9994
35813.jpeg,0,0.0
35814.jpeg,1,0.9966
35815.jpeg,1,0.9913
35816.jpeg,1,0.9996
35817.jpeg,1,0.9965
3582.jpeg,1,0.9992
35820.jpeg,1,0.9980
35822.jpeg,1,0.9979
35823.jpeg,0,0.0
35824.jpeg,0,0.0
35825.jpeg,1,0.9958
35828.jpeg,1,0.9978
3583.jpeg,1,0.9990
35831.jpeg,1,0.7812
35832.jpeg,1,0.9981
35833.jpeg,1,0.9943
35834.jpeg,1,0.9972
35835.jpeg,1,0.9990
35836.jpeg,1,0.8712
35839.jpeg,1,0.9998
3584.jpeg,1,0.9975
35840.jpeg,1,0.9999
35841.jpeg,1,0.9996
35842.jpeg,1,0.9994
35844.jpeg,1,0.9988
35845.jpeg,1,0.9993
35847.jpeg,1,0.9881
35848.jpeg,1,0.9968
35849.jpeg,1,0.9959
35850.jpeg,0,0.0
35851.jpeg,0,0.0
35852.jpeg,1,0.9938
35853.jpeg,0,0.0
35856.jpeg,0,0.0
35858.jpeg,1,0.9968
35859.jpeg,1,0.9991
3586.jpeg,1,0.9950
35861.jpeg,1,0.9957
35863.jpeg,1,0.9972
35864.jpeg,1,0.6662
35865.jpeg,1,0.9918
35866.jpeg,1,0.9988
35867.jpeg,1,0.9957
35868.jpeg,1,0.9997
35869.jpeg,1,0.9788
3587.jpeg,1,0.9924
35870.jpeg,1,0.9993
35871.jpeg,0,0.0
35872.jpeg,1,0.9995
35873.jpeg,1,0.9998
35874.jpeg,1,0.9998
35875.jpeg,1,0.9973
35876.jpeg,1,0.9929
35878.jpeg,1,0.9960
35879.jpeg,1,0.9985
3588.jpeg,1,0.9997
35880.jpeg,1,0.9619
35881.jpeg,1,0.9979
35882.jpeg,1,0.9959
35883.jpeg,1,0.9999
35884.jpeg,1,0.9967
35885.jpeg,1,0.9992
35887.jpeg,0,0.0
35889.jpeg,1,0.9981
3589.jpeg,1,0.9221
35890.jpeg,1,0.9995
35891.jpeg,0,0.0
35892.jpeg,1,0.9978
35893.jpeg,1,0.9473
35895.jpeg,1,0.9954
35896.jpeg,0,0.0
35898.jpeg,1,0.9978
35899.jpeg,1,0.9998
359.jpeg,1,0.9558
3590.jpeg,0,0.0
35900.jpeg,1,0.9989
35901.jpeg,1,0.9985
35902.jpeg,1,0.9998
35903.jpeg,1,0.8424
35904.jpeg,1,0.9954
35905.jpeg,1,0.9996
35906.jpeg,1,0.9997
35907.jpeg,1,0.9784
35908.jpeg,1,0.9981
3591.jpeg,1,0.9909
35910.jpeg,1,0.9999
35916.jpeg,1,0.9998
35917.jpeg,1,0.9958
35918.jpeg,1,0.9433
35919.jpeg,1,0.9997
35920.jpeg,1,0.9997
35922.jpeg,1,0.9964
35924.jpeg,1,0.9998
35925.jpeg,1,0.9999
35926.jpeg,0,0.0
35927.jpeg,1,0.9986
35928.jpeg,1,0.9959
3593.jpeg,1,0.9807
35930.jpeg,0,0.0
35931.jpeg,0,0.0
35932.jpeg,1,0.9971
35933.jpeg,0,0.0
35934.jpeg,1,0.9993
35935.jpeg,1,0.5659
35936.jpeg,1,0.9994
35937.jpeg,1,0.9947
35938.jpeg,1,0.9977
35939.jpeg,1,0.9997
3594.jpeg,1,0.9861
35940.jpeg,1,0.9945
35941.jpeg,1,0.9999
35942.jpeg,1,0.9891
35944.jpeg,1,0.9775
35945.jpeg,1,0.9946
35947.jpeg,1,0.9962
35948.jpeg,1,0.9980
35949.jpeg,1,0.9973
35950.jpeg,1,0.9998
35951.jpeg,0,0.0
35952.jpeg,0,0.0
35953.jpeg,1,0.9976
35955.jpeg,1,0.9999
35956.jpeg,1,0.9829
35957.jpeg,1,0.9863
35958.jpeg,1,0.9787
35959.jpeg,1,0.9971
3596.jpeg,1,0.9998
35961.jpeg,1,0.9934
35963.jpeg,1,0.9977
35964.jpeg,1,0.9992
35965.jpeg,1,0.9893
35967.jpeg,1,0.9914
35968.jpeg,1,0.9887
35969.jpeg,0,0.0
3597.jpeg,1,0.9877
35970.jpeg,1,0.9840
35971.jpeg,1,0.9983
35974.jpeg,1,0.9963
35975.jpeg,1,0.9755
35977.jpeg,1,0.7879
35978.jpeg,1,0.9998
35979.jpeg,1,0.9293
35980.jpeg,1,0.9995
35981.jpeg,1,0.8935
35983.jpeg,0,0.0
35984.jpeg,1,0.9986
35985.jpeg,0,0.0
35986.jpeg,1,0.9989
35988.jpeg,1,0.9997
35990.jpeg,0,0.0
35993.jpeg,1,0.9999
35994.jpeg,1,0.9740
35996.jpeg,1,0.9942
35997.jpeg,1,0.9986
35998.jpeg,1,0.9997
35999.jpeg,0,0.0
36.jpeg,1,0.9979
360.jpeg,1,0.7630
36000.jpeg,1,0.9881
36002.jpeg,1,0.9775
36003.jpeg,1,0.9907
36004.jpeg,1,0.9999
36005.jpeg,1,0.9371
36007.jpeg,1,0.9311
36008.jpeg,1,0.9972
36009.jpeg,1,0.9987
3601.jpeg,1,0.9997
36010.jpeg,1,0.6481
36011.jpeg,1,0.9998
36013.jpeg,1,0.9998
36014.jpeg,1,0.9964
36015.jpeg,1,0.9971
36018.jpeg,1,0.9981
36019.jpeg,1,0.9998
3602.jpeg,1,0.9158
36020.jpeg,1,0.9934
36021.jpeg,1,0.9984
36022.jpeg,1,0.9974
36023.jpeg,1,0.9998
36024.jpeg,1,0.9957
36025.jpeg,1,0.9998
36027.jpeg,1,0.9546
36028.jpeg,1,0.9997
36029.jpeg,1,0.9963
3603.jpeg,1,0.9999
36030.jpeg,1,0.9996
36031.jpeg,1,0.7475
36032.jpeg,1,0.9835
36033.jpeg,1,0.9991
36036.jpeg,1,0.9988
36037.jpeg,0,0.0
36038.jpeg,0,0.0
3604.jpeg,1,0.9981
36040.jpeg,1,0.9965
36041.jpeg,1,0.9566
36042.jpeg,1,0.9967
36043.jpeg,1,0.9914
36044.jpeg,0,0.0
36045.jpeg,1,0.9997
36048.jpeg,1,0.9894
36049.jpeg,1,0.9992
36051.jpeg,1,0.9868
36052.jpeg,1,0.9925
36053.jpeg,1,0.9988
36054.jpeg,1,0.9999
36055.jpeg,1,0.9960
36056.jpeg,1,0.9690
36057.jpeg,1,0.7132
36058.jpeg,1,0.9349
36060.jpeg,0,0.0
36062.jpeg,1,0.9992
36063.jpeg,1,0.9991
36064.jpeg,0,0.0
36065.jpeg,1,0.9982
36066.jpeg,1,0.9846
36067.jpeg,1,0.9993
36068.jpeg,1,0.8716
36069.jpeg,1,0.9985
3607.jpeg,1,0.9970
36070.jpeg,1,0.9935
36071.jpeg,1,0.9838
36072.jpeg,1,0.9924
36073.jpeg,1,0.9915
36074.jpeg,1,0.9962
36075.jpeg,1,0.9951
36076.jpeg,1,0.9627
36077.jpeg,1,0.9951
36078.jpeg,1,0.9958
36079.jpeg,0,0.0
36080.jpeg,0,0.0
36082.jpeg,1,0.9999
36083.jpeg,1,0.9998
36084.jpeg,1,0.9874
36086.jpeg,1,0.9942
36087.jpeg,1,0.9998
36088.jpeg,1,0.9946
36089.jpeg,1,0.9922
36090.jpeg,1,0.9983
36091.jpeg,1,0.9879
36092.jpeg,1,0.9998
36093.jpeg,1,0.9968
36094.jpeg,1,0.9915
36096.jpeg,1,0.9989
36097.jpeg,1,0.9797
36098.jpeg,1,0.9998
36099.jpeg,1,0.9996
361.jpeg,0,0.0
3610.jpeg,1,0.9998
36100.jpeg,1,0.9997
36101.jpeg,1,0.9989
36103.jpeg,1,0.9992
36104.jpeg,0,0.0
36105.jpeg,1,0.9982
36108.jpeg,1,0.9972
3611.jpeg,1,0.9990
36110.jpeg,1,0.9995
36111.jpeg,1,0.9947
36112.jpeg,0,0.0
36113.jpeg,1,0.9996
36114.jpeg,1,0.9974
36116.jpeg,1,0.9930
36117.jpeg,1,0.9998
36119.jpeg,1,0.9966
3612.jpeg,1,0.9995
36120.jpeg,1,0.9998
36121.jpeg,0,0.0
36122.jpeg,1,0.9980
36124.jpeg,1,0.9993
36125.jpeg,1,0.9704
36126.jpeg,1,0.9818
36127.jpeg,1,0.9935
36128.jpeg,1,0.9992
36129.jpeg,1,0.9819
3613.jpeg,1,0.9829
36132.jpeg,1,0.9999
36134.jpeg,1,0.9994
36135.jpeg,1,0.9968
36137.jpeg,1,0.9533
3614.jpeg,1,0.9997
36141.jpeg,1,0.9961
36142.jpeg,1,0.9936
36143.jpeg,1,0.9997
36144.jpeg,1,0.9943
36145.jpeg,0,0.0
36146.jpeg,1,0.9938
36148.jpeg,1,0.9996
36149.jpeg,0,0.0
3615.jpeg,1,0.9924
36151.jpeg,0,0.0
36152.jpeg,1,0.9998
36153.jpeg,1,0.9997
36154.jpeg,1,0.9981
36155.jpeg,1,0.9958
36156.jpeg,1,0.9985
3616.jpeg,1,0.9998
36160.jpeg,0,0.0
36161.jpeg,1,0.9992
36162.jpeg,1,0.9996
36163.jpeg,1,0.9968
36165.jpeg,1,0.9456
36166.jpeg,1,0.9993
36167.jpeg,1,0.9926
36168.jpeg,1,0.9998
3617.jpeg,1,0.9996
36172.jpeg,1,0.9975
36173.jpeg,1,0.9998
36174.jpeg,0,0.0
36176.jpeg,1,0.9532
36177.jpeg,0,0.0
36178.jpeg,0,0.0
36179.jpeg,0,0.0
36180.jpeg,1,0.9994
36181.jpeg,1,0.9996
36182.jpeg,1,0.9992
36184.jpeg,1,0.9998
36185.jpeg,1,0.9994
36187.jpeg,0,0.0
36188.jpeg,1,0.9942
36190.jpeg,1,0.9992
36191.jpeg,1,0.9995
36193.jpeg,1,0.9967
36194.jpeg,1,0.9982
36195.jpeg,1,0.9150
36196.jpeg,1,0.9967
36197.jpeg,0,0.0
36198.jpeg,1,0.6768
36199.jpeg,1,0.9967
362.jpeg,1,0.9854
3620.jpeg,0,0.0
36200.jpeg,1,0.9989
36203.jpeg,1,0.9994
36204.jpeg,1,0.9968
36205.jpeg,1,0.9994
36206.jpeg,1,0.9998
36207.jpeg,1,0.9997
36208.jpeg,1,0.9989
36209.jpeg,1,0.7803
3621.jpeg,1,0.9967
36210.jpeg,1,0.9994
36211.jpeg,1,0.9990
36213.jpeg,1,0.9579
36214.jpeg,1,0.9992
36216.jpeg,1,0.9997
36217.jpeg,1,0.9998
36218.jpeg,1,0.9990
36219.jpeg,1,0.9996
36220.jpeg,1,0.9455
36221.jpeg,1,0.9991
36222.jpeg,1,0.9930
36223.jpeg,1,0.9997
36224.jpeg,1,0.9988
36225.jpeg,0,0.0
36226.jpeg,1,0.9986
36227.jpeg,0,0.0
36228.jpeg,1,0.9982
36229.jpeg,1,0.6869
3623.jpeg,1,0.9995
36230.jpeg,1,0.9997
36231.jpeg,1,0.9958
36232.jpeg,1,0.9887
36234.jpeg,1,0.9993
36235.jpeg,1,0.9991
36236.jpeg,0,0.0
36237.jpeg,1,0.9998
36238.jpeg,0,0.0
3624.jpeg,1,0.9997
36240.jpeg,1,0.9997
36241.jpeg,1,0.9971
36242.jpeg,0,0.0
36244.jpeg,1,0.9973
36245.jpeg,1,0.9992
36246.jpeg,1,0.9987
36247.jpeg,1,0.9979
36248.jpeg,0,0.0
36249.jpeg,1,0.9966
3625.jpeg,1,0.9990
36250.jpeg,1,0.9999
36251.jpeg,1,0.9901
36252.jpeg,1,0.9999
36253.jpeg,1,0.9975
36254.jpeg,1,0.9965
36255.jpeg,1,0.9998
36257.jpeg,1,0.9990
36258.jpeg,1,0.9927
36259.jpeg,1,0.5931
3626.jpeg,1,0.9877
36260.jpeg,1,0.9999
36261.jpeg,1,0.9994
36262.jpeg,1,0.9821
36263.jpeg,1,0.6153
36264.jpeg,0,0.0
36265.jpeg,0,0.0
36266.jpeg,0,0.0
36267.jpeg,1,0.9909
36268.jpeg,1,0.9792
36269.jpeg,0,0.0
3627.jpeg,1,0.9994
36270.jpeg,0,0.0
36273.jpeg,1,0.9998
36275.jpeg,1,0.9978
36276.jpeg,1,0.9984
36277.jpeg,1,0.9997
36279.jpeg,0,0.0
3628.jpeg,1,0.9992
36280.jpeg,1,0.9994
36282.jpeg,0,0.0
36283.jpeg,0,0.0
36284.jpeg,1,0.9993
36285.jpeg,0,0.0
36286.jpeg,1,0.9991
36287.jpeg,1,0.9999
36289.jpeg,0,0.0
3629.jpeg,1,0.9972
36290.jpeg,1,0.9997
36292.jpeg,1,0.9752
36293.jpeg,0,0.0
36294.jpeg,1,0.8077
36295.jpeg,1,0.9963
36296.jpeg,1,0.9947
36299.jpeg,1,0.9893
3630.jpeg,0,0.0
36300.jpeg,0,0.0
36301.jpeg,1,0.9967
36302.jpeg,1,0.9997
36304.jpeg,1,0.9996
36305.jpeg,1,0.9999
36306.jpeg,1,0.9580
36307.jpeg,1,0.9926
36308.jpeg,1,0.9945
36309.jpeg,1,0.9991
3631.jpeg,1,0.9938
36310.jpeg,1,0.9824
36311.jpeg,0,0.0
36312.jpeg,0,0.0
36313.jpeg,1,0.9982
36314.jpeg,1,0.9953
36315.jpeg,0,0.0
36316.jpeg,1,0.9906
36317.jpeg,0,0.0
36318.jpeg,1,0.9953
36319.jpeg,1,0.9996
3632.jpeg,0,0.0
36320.jpeg,0,0.0
36321.jpeg,1,0.9969
36322.jpeg,1,0.9989
36323.jpeg,1,0.9997
36324.jpeg,1,0.9948
36325.jpeg,1,0.9997
36327.jpeg,1,0.9992
36328.jpeg,1,0.9949
36329.jpeg,0,0.0
3633.jpeg,1,0.9947
36330.jpeg,1,0.9997
36331.jpeg,0,0.0
36332.jpeg,1,0.9996
36334.jpeg,1,0.9975
36337.jpeg,1,0.9918
36338.jpeg,1,0.9997
36339.jpeg,1,0.9958
3634.jpeg,0,0.0
36340.jpeg,1,0.9999
36341.jpeg,1,0.9971
36342.jpeg,1,0.9789
36344.jpeg,1,0.9989
36345.jpeg,1,0.6695
36348.jpeg,1,0.9970
36349.jpeg,1,0.9992
3635.jpeg,1,0.9994
36351.jpeg,1,0.9996
36352.jpeg,1,0.9722
36353.jpeg,1,0.9933
36354.jpeg,1,0.9995
36355.jpeg,1,0.9996
36357.jpeg,1,0.9993
36359.jpeg,1,0.6306
3636.jpeg,1,0.9847
36360.jpeg,0,0.0
36361.jpeg,1,0.9951
36362.jpeg,1,0.9998
36363.jpeg,1,0.9996
36364.jpeg,1,0.7541
36365.jpeg,1,0.9996
36366.jpeg,1,0.9488
36367.jpeg,1,0.9983
36368.jpeg,0,0.0
36369.jpeg,1,0.9982
3637.jpeg,1,0.9966
36370.jpeg,1,0.9596
36371.jpeg,1,0.9892
36372.jpeg,1,0.9871
36373.jpeg,1,0.9984
36374.jpeg,1,0.9854
36376.jpeg,1,0.9999
36378.jpeg,1,0.9996
36379.jpeg,1,0.9997
3638.jpeg,1,0.9802
36381.jpeg,1,0.9995
36382.jpeg,1,0.9996
36383.jpeg,0,0.0
36384.jpeg,1,0.9994
36385.jpeg,1,0.9638
36386.jpeg,1,0.9931
36387.jpeg,1,0.9070
3639.jpeg,1,0.9999
36390.jpeg,1,0.9975
